video_id,start,text
lObhiNlkNdg,1050.0,"personally thank you"
lObhiNlkNdg,1054.0,"in case you were curious i just took"
lObhiNlkNdg,1055.44,"three business calls and care cooked"
lObhiNlkNdg,1057.12,"once from um this spot right here on the"
lObhiNlkNdg,1059.28,"side of the road van life is weird but"
lObhiNlkNdg,1061.28,"uh time to hit the road because we've"
lObhiNlkNdg,1062.88,"only marked one thing off our list today"
lObhiNlkNdg,1068.48,"hey can i fill up my van's tank with gas"
lObhiNlkNdg,1072.0,"or sorry with water uh over there yeah"
lObhiNlkNdg,1076.0,"thank you"
lObhiNlkNdg,1081.84,"where did you learn about this place so"
lObhiNlkNdg,1083.84,"there's this app called i overlander"
lObhiNlkNdg,1085.919,"that i don't use very often but i"
lObhiNlkNdg,1087.84,"probably should use it more because last"
lObhiNlkNdg,1089.36,"night i found the casino on it and today"
lObhiNlkNdg,1091.039,"i found the water on it it's just a"
lObhiNlkNdg,1092.64,"community of people that live in their"
lObhiNlkNdg,1093.919,"rvs or campers or vans or whatever it is"
lObhiNlkNdg,1096.96,"leaving helpful tips now that we figured"
lObhiNlkNdg,1098.88,"out how to get water for free we pretty"
lObhiNlkNdg,1100.24,"much have no reason to ever go to a"
lObhiNlkNdg,1101.679,"campground ever again"
lObhiNlkNdg,1104.0,"what happened as the most powerful"
lObhiNlkNdg,1107.6,"hosepipe i've ever used in my life"
lObhiNlkNdg,1119.44,"this little cord that holds the gas cap"
lObhiNlkNdg,1121.28,"on broke and i'm for sure gonna lose"
lObhiNlkNdg,1122.799,"that one day"
lObhiNlkNdg,1124.08,"all right we are full of diesel"
lObhiNlkNdg,1126.48,"we're full of water and it's time to"
lObhiNlkNdg,1128.32,"head into the mountains whoo the sun's"
lObhiNlkNdg,1130.24,"bright"
lObhiNlkNdg,1132.82,"[Music]"
lObhiNlkNdg,1138.24,"we made it oh my gosh i see"
lObhiNlkNdg,1141.28,"one of the the what are"
lObhiNlkNdg,1143.6,"groupers groomers we did not hit our"
lObhiNlkNdg,1146.08,"goal of getting here before sunset but"
lObhiNlkNdg,1148.559,"it is only 6 44 not midnight i'm pretty"
lObhiNlkNdg,1152.88,"proud of that we're level enough yeah"
lObhiNlkNdg,1155.039,"totally okay"
lObhiNlkNdg,1158.32,"at least we weren't rolling towards the"
lObhiNlkNdg,1160.32,"cliff"
lObhiNlkNdg,1161.52,"i'm turning our heater"
lObhiNlkNdg,1163.44,"all the way up why it is currently 14"
lObhiNlkNdg,1167.44,"degrees and the low tonight"
lObhiNlkNdg,1169.919,"is negative"
lObhiNlkNdg,1171.679,"four"
lObhiNlkNdg,1172.559,"four yes"
lObhiNlkNdg,1174.559,"this is uh"
lObhiNlkNdg,1176.0,"quite the test for night one of winter"
lObhiNlkNdg,1177.679,"van life i'm gonna take this as a time"
lObhiNlkNdg,1180.08,"to take off the tags without that about"
lObhiNlkNdg,1182.48,"today"
lObhiNlkNdg,1183.28,"i wasn't sure if i liked it also this"
lObhiNlkNdg,1185.2,"padded floor that we installed on a whim"
lObhiNlkNdg,1186.72,"yesterday it's adding so much happiness"
lObhiNlkNdg,1189.2,"to my life it is a night and day"
lObhiNlkNdg,1191.039,"difference between how cold my feet used"
lObhiNlkNdg,1192.88,"to be living in the van also have a"
lObhiNlkNdg,1194.64,"confession to make"
lObhiNlkNdg,1197.2,"before we installed the padded floor and"
lObhiNlkNdg,1199.36,"i knew i was going to have to be walking"
lObhiNlkNdg,1200.799,"around in here"
lObhiNlkNdg,1202.64,"i bought a pair of crocs but not just"
lObhiNlkNdg,1204.64,"any pair of crocs a knockoff pair of"
lObhiNlkNdg,1207.039,"crocs from walmart that's lined with"
lObhiNlkNdg,1208.88,"fuzz on the inside this might be the"
lObhiNlkNdg,1210.799,"best purchase of the year this is how"
lObhiNlkNdg,1212.32,"you can tell they're off-brand from"
lObhiNlkNdg,1213.36,"walmart there was no way i was letting"
lObhiNlkNdg,1215.679,"nate walk out of the store with those"
lObhiNlkNdg,1217.36,"crocs"
lObhiNlkNdg,1218.84,"without me getting a pair too"
lObhiNlkNdg,1223.2,"crocs are like expensive now we're"
lObhiNlkNdg,1225.039,"chatting with a friend charlie from"
lObhiNlkNdg,1226.96,"australia and there's such a delay that"
lObhiNlkNdg,1228.96,"we're ending all of our sentences with"
lObhiNlkNdg,1230.559,"over"
lObhiNlkNdg,1231.679,"so we don't take ourselves you are 100"
lObhiNlkNdg,1235.44,"invited we just are not 100 committed"
lObhiNlkNdg,1238.24,"yet over i don't know is it on the flat"
lObhiNlkNdg,1240.88,"either probably when i was 10 over"
lObhiNlkNdg,1244.24,"so it's great thanks cara made us avo"
lObhiNlkNdg,1247.12,"toast and salad for dinner and we're"
lObhiNlkNdg,1248.72,"going to finish them in a bag video that"
lObhiNlkNdg,1250.08,"started this morning the van is so cozy"
lObhiNlkNdg,1251.919,"right now"
lObhiNlkNdg,1252.94,"[Music]"
lObhiNlkNdg,1256.159,"good morning according to my phone it"
lObhiNlkNdg,1258.4,"got down to negative"
lObhiNlkNdg,1260.159,"six last night that's a record the van"
lObhiNlkNdg,1262.64,"passed the test we stayed nice and"
lObhiNlkNdg,1264.08,"toasty i even woke up hot at four in the"
lObhiNlkNdg,1266.72,"morning i had to rip this jacket off and"
lObhiNlkNdg,1268.88,"uh check out the view that we woke up to"
lObhiNlkNdg,1270.4,"this morning"
lObhiNlkNdg,1271.44,"look at that i feel like this is the"
lObhiNlkNdg,1273.12,"dreamy van life picture that everybody"
lObhiNlkNdg,1274.799,"takes except it's real life right now"
lObhiNlkNdg,1276.48,"this ice is on the inside"
lObhiNlkNdg,1278.83,"[Laughter]"
lObhiNlkNdg,1280.64,"that's crazy and the fun part is these"
lObhiNlkNdg,1282.96,"condos right down here i looked up"
lObhiNlkNdg,1284.48,"online how much those condos cost to"
lObhiNlkNdg,1286.0,"rent"
lObhiNlkNdg,1286.88,"500 a night and we're parked here for"
lObhiNlkNdg,1289.76,"25. wow"
lObhiNlkNdg,1291.84,"i've become less cheap since we started"
lObhiNlkNdg,1294.4,"this travel journey but i still just get"
lObhiNlkNdg,1296.64,"so much joy out of getting a good deal"
lObhiNlkNdg,1304.48,"i'm uh reminding myself how to ski"
lObhiNlkNdg,1306.64,"repeat that little jump"
lObhiNlkNdg,1308.799,"got it"
lObhiNlkNdg,1310.08,"it really is hard if you keep it too"
lObhiNlkNdg,1311.6,"wide this is the first step"
lObhiNlkNdg,1313.44,"i had to scrape ice off the inside of"
lObhiNlkNdg,1315.2,"the windshield"
lObhiNlkNdg,1319.36,"there's a hole that you can look through"
lObhiNlkNdg,1321.84,"thanks"
lObhiNlkNdg,1334.88,"over here"
lObhiNlkNdg,1336.08,"we're here"
lObhiNlkNdg,1339.6,"that little drive saved us a long cold"
lObhiNlkNdg,1341.679,"walk from the overnight lot and it's"
lObhiNlkNdg,1343.52,"free"
lObhiNlkNdg,1345.36,"the lift is like two steps that way"
lObhiNlkNdg,1348.88,"oh i can wear my tie-dye hoodie it's a"
lObhiNlkNdg,1350.88,"crop top okay fair enough and last but"
lObhiNlkNdg,1354.08,"not least"
lObhiNlkNdg,1355.44,"my coat"
lObhiNlkNdg,1358.559,"ready to go"
lObhiNlkNdg,1361.44,"do this all right so for reference and"
lObhiNlkNdg,1363.36,"so you'll see that i'm not exaggerating"
lObhiNlkNdg,1364.96,"how close we are our van is parked right"
lObhiNlkNdg,1366.799,"here and that building right there the"
lObhiNlkNdg,1368.72,"chairlift is right behind the building"
lObhiNlkNdg,1373.76,"yeah that feels good"
lObhiNlkNdg,1380.96,"we sure are going high up for a green"
lObhiNlkNdg,1383.28,"all right let's see if we remember how"
lObhiNlkNdg,1384.64,"to do this you ready"
lObhiNlkNdg,1389.919,"man this is amazing we literally got to"
lObhiNlkNdg,1391.76,"sleep in the parking lot wake up drive"
lObhiNlkNdg,1394.48,"two seconds go run our skis we were on"
lObhiNlkNdg,1396.559,"the slope within an hour of waking up"
lObhiNlkNdg,1398.24,"this is incredible"
lObhiNlkNdg,1401.36,"looking good this is everything i hoped"
lObhiNlkNdg,1403.6,"it would be"
lObhiNlkNdg,1404.799,"nice"
lObhiNlkNdg,1409.039,"the lift is starting i have so many"
lObhiNlkNdg,1410.88,"feelings right now i don't think it's"
lObhiNlkNdg,1412.88,"coming back as quickly as i thought it"
lObhiNlkNdg,1414.88,"would i'm feeling like a newbie you kind"
lObhiNlkNdg,1417.12,"of look like a newbie so we've ridden"
lObhiNlkNdg,1418.799,"the lift almost to the top of the"
lObhiNlkNdg,1419.84,"mountain and the plan for run two is to"
lObhiNlkNdg,1421.2,"take the longest green on the entire"
lObhiNlkNdg,1422.799,"mountain"
lObhiNlkNdg,1423.76,"all the way back down to the base"
lObhiNlkNdg,1427.93,"[Music]"
lObhiNlkNdg,1430.799,"whoa"
lObhiNlkNdg,1432.2,"100 improvement yay"
lObhiNlkNdg,1435.279,"it clicked"
lObhiNlkNdg,1435.88,"[Music]"
lObhiNlkNdg,1439.919,"he's killing it"
lObhiNlkNdg,1441.44,"i'm so proud of you"
lObhiNlkNdg,1448.96,"oh wow it's like an oven in here"
lObhiNlkNdg,1451.52,"so nice just to be able to come back to"
lObhiNlkNdg,1452.96,"the van"
lObhiNlkNdg,1454.88,"i am starving"
lObhiNlkNdg,1457.039,"i can't believe we're doing this but i'm"
lObhiNlkNdg,1458.799,"turning off the heater you already"
lObhiNlkNdg,1460.72,"didn't put your helmet on the helmet"
lObhiNlkNdg,1463.36,"this is gonna be my life for the next"
lObhiNlkNdg,1465.12,"month you can't do it again did you turn"
lObhiNlkNdg,1466.96,"the pro panel oh my gosh no"
lObhiNlkNdg,1469.84,"i'm so rusty my work here is done the"
lObhiNlkNdg,1472.559,"january continues for lunch i'm making"
lObhiNlkNdg,1475.12,"three cheese paninis whereas the"
lObhiNlkNdg,1477.12,"italians may or may not say tray"
lObhiNlkNdg,1480.32,"formaggio paninis probably not with an s"
lObhiNlkNdg,1483.679,"all these cheeses are plant-based and i"
lObhiNlkNdg,1485.44,"think they're delicious vegan cheese"
lObhiNlkNdg,1487.279,"only tastes good if you've been a vegan"
lObhiNlkNdg,1488.799,"for a long time and you've forgotten"
lObhiNlkNdg,1490.08,"what cheese tastes like to be fair it"
lObhiNlkNdg,1491.84,"looks really good"
lObhiNlkNdg,1495.919,"all right"
lObhiNlkNdg,1497.2,"it's the"
lObhiNlkNdg,1498.32,"red pepper"
lObhiNlkNdg,1502.24,"oh my goodness"
lObhiNlkNdg,1503.76,"i'm sorry"
lObhiNlkNdg,1509.44,"that is delicious could we get any more"
lObhiNlkNdg,1511.919,"cozy right now huh"
lObhiNlkNdg,1515.2,"you love it it's undeniably good and you"
lObhiNlkNdg,1517.52,"know it surprisingly good 7 out of 10."
lObhiNlkNdg,1521.26,"[Applause]"
lObhiNlkNdg,1524.32,"45 minutes later we are back on the lift"
lObhiNlkNdg,1526.4,"and we're gonna make the most of the"
lObhiNlkNdg,1527.36,"final two hours before they close well"
lObhiNlkNdg,1529.039,"because all the bras"
lObhiNlkNdg,1530.64,"and panties"
lObhiNlkNdg,1532.32,"no that's the first time i've seen the"
lObhiNlkNdg,1533.919,"panty tree"
lObhiNlkNdg,1535.2,"i'll bring mine tomorrow let's try our"
lObhiNlkNdg,1536.88,"first bull of the day we're not going"
lObhiNlkNdg,1538.559,"left we're going we're going right all"
lObhiNlkNdg,1540.48,"right"
lObhiNlkNdg,1542.35,"[Music]"
lObhiNlkNdg,1551.84,"it was just so open it's smooth"
lObhiNlkNdg,1556.799,"and the most improved award of the day"
lObhiNlkNdg,1558.96,"goes to"
lObhiNlkNdg,1560.159,"my beautiful wife i love you so much i'd"
lObhiNlkNdg,1562.4,"walk up a hill for you"
lObhiNlkNdg,1565.84,"i am so proud of you thanks i think i"
lObhiNlkNdg,1568.72,"put a lot of pressure on myself this"
lObhiNlkNdg,1570.4,"morning i think we caught the last chair"
lObhiNlkNdg,1572.4,"to the top what a fun start"
lObhiNlkNdg,1575.919,"all right last run of the day i'm"
lObhiNlkNdg,1577.2,"following you"
lObhiNlkNdg,1581.83,"[Music]"
lObhiNlkNdg,1584.159,"i waited on her all morning and now i"
lObhiNlkNdg,1585.84,"can barely keep up man this is amazing"
lObhiNlkNdg,1588.4,"we have the whole slope all to ourselves"
lObhiNlkNdg,1593.96,"[Music]"
lObhiNlkNdg,1597.679,"home sweet home"
lObhiNlkNdg,1598.96,"i think while we're in taos the ski"
lObhiNlkNdg,1600.64,"locker is gonna be more of a coat closet"
lObhiNlkNdg,1602.96,"they give you free overnight storage for"
lObhiNlkNdg,1604.559,"your skis and for your boots my hands"
lObhiNlkNdg,1606.88,"are too cold to work made of them"
lObhiNlkNdg,1610.559,"and while i'm really ready to finish"
lObhiNlkNdg,1611.919,"getting ski locker set up i just don't"
lObhiNlkNdg,1613.6,"think it's worth liking that stuff over"
lObhiNlkNdg,1615.039,"here getting the van wet we've got"
lObhiNlkNdg,1616.799,"plenty of time for that later i have had"
lObhiNlkNdg,1618.72,"this clothesline in the back of the van"
lObhiNlkNdg,1621.36,"ever since we bought it two years ago"
lObhiNlkNdg,1623.52,"and we have never used it and now for"
lObhiNlkNdg,1626.48,"our small damp stuff like our buffs"
lObhiNlkNdg,1629.12,"gloves"
lObhiNlkNdg,1632.32,"and our socks we can just hang them all"
lObhiNlkNdg,1634.64,"right here"
lObhiNlkNdg,1637.62,"[Music]"
lObhiNlkNdg,1647.52,"i'm exhausted but i'm also super hungry"
lObhiNlkNdg,1650.159,"so i'm going to make another delicious"
lObhiNlkNdg,1651.84,"meal from mmx cookbook becca's favorite"
lObhiNlkNdg,1654.24,"tortilla soup and hopefully it only"
lObhiNlkNdg,1656.399,"takes me 20 minutes like it says on the"
lObhiNlkNdg,1658.799,"book"
lObhiNlkNdg,1659.679,"five garlic cloves my kind of"
lObhiNlkNdg,1667.36,"it smells girl spicy"
lObhiNlkNdg,1670.08,"i can't do it"
lObhiNlkNdg,1671.919,"i think i do it first straw yeah"
lObhiNlkNdg,1675.279,"i don't know why i've been able to use"
lObhiNlkNdg,1676.64,"that all day"
lObhiNlkNdg,1678.0,"guess what what"
lObhiNlkNdg,1680.08,"whoa baby i'm warm three hours later"
lObhiNlkNdg,1684.799,"that last run really got me"
lObhiNlkNdg,1687.36,"back"
lObhiNlkNdg,1688.96,"thank you"
lObhiNlkNdg,1690.88,"oh gosh that was way too much for me"
lObhiNlkNdg,1693.12,"well it's my time nate i'm pretty sure"
lObhiNlkNdg,1694.559,"you started at six and four cause you"
lObhiNlkNdg,1696.0,"can't see that it's 6 46 20 minutes they"
lObhiNlkNdg,1698.96,"said right here just melted part of the"
lObhiNlkNdg,1701.52,"spatula nothing like a little spatula in"
lObhiNlkNdg,1703.679,"your soup the time has finally come what"
lObhiNlkNdg,1706.799,"could possibly go wrong one hour and 14"
lObhiNlkNdg,1709.52,"minutes that was not my fault this tiny"
lObhiNlkNdg,1712.64,"burner does not boil fast thanks for"
lObhiNlkNdg,1715.919,"dinner cheers"
lObhiNlkNdg,1718.159,"mmm nailed it if you do say so yourself"
lObhiNlkNdg,1722.84,"amazing oh it hurts"
lObhiNlkNdg,1728.399,"okay we're gonna clean up the kitchen"
lObhiNlkNdg,1730.96,"attempt to hold our eyes open and get a"
lObhiNlkNdg,1732.399,"little work done on the computer"
lObhiNlkNdg,1734.48,"and then wake up tomorrow and do it all"
lObhiNlkNdg,1736.0,"over again oh"
lObhiNlkNdg,1737.76,"before you go okay you're gonna have"
lObhiNlkNdg,1739.36,"some opinions about this the people have"
lObhiNlkNdg,1741.36,"spoken no no it has nine points in the"
lObhiNlkNdg,1744.64,"youtube video that we posted last week i"
lObhiNlkNdg,1747.84,"said if it got 50 000 likes i would"
lObhiNlkNdg,1750.64,"shave by mustache the video currently"
lObhiNlkNdg,1752.64,"has 90 000 likes recall"
lObhiNlkNdg,1756.88,"i'm gonna shave it in the next video no"
lObhiNlkNdg,1758.96,"still sometimes when i look in the"
lObhiNlkNdg,1760.0,"mirror i'm like"
lObhiNlkNdg,1761.84,"well i feel like this has been a little"
lObhiNlkNdg,1763.36,"bit of a slow ending to the video but"
lObhiNlkNdg,1766.0,"it's been a slow ending to our day as"
lObhiNlkNdg,1767.6,"well so you're just right there with us"
lObhiNlkNdg,1781.76,"you"
lTpI5fWCKHQ,2.399,"all right so right here"
lTpI5fWCKHQ,3.84,"what are you gonna do is um when someone"
lTpI5fWCKHQ,6.0,"has"
lTpI5fWCKHQ,7.04,"the um wait one guard what's your"
lTpI5fWCKHQ,9.36,"problem"
lTpI5fWCKHQ,12.32,"all right so mouth all right so this is"
lTpI5fWCKHQ,14.799,"what happened this is what you do"
lTpI5fWCKHQ,16.16,"when someone instead of like grabbing"
lTpI5fWCKHQ,18.8,"right here or maybe they have your hips"
lTpI5fWCKHQ,20.4,"this is if someone gets you in a choke"
lTpI5fWCKHQ,22.4,"all right so we're gonna do"
lTpI5fWCKHQ,23.68,"right there oh yeah okay so um this is"
lTpI5fWCKHQ,27.279,"very um this is a way to get out"
lTpI5fWCKHQ,29.279,"of the frontal lobe arm chest all right"
lTpI5fWCKHQ,32.16,"so we're gonna do"
lTpI5fWCKHQ,32.96,"you're gonna make a frame all right so"
lTpI5fWCKHQ,34.399,"everyone knows"
lTpI5fWCKHQ,37.2,"right here you're not gonna muscle it"
lTpI5fWCKHQ,39.12,"you're not gonna slam on it"
lTpI5fWCKHQ,40.399,"like a jack hammer okay you wanna place"
lTpI5fWCKHQ,57.039,"you're not trying to use strength to"
lTpI5fWCKHQ,58.8,"pull his arms away"
lTpI5fWCKHQ,60.239,"you're using a force you are using your"
lTpI5fWCKHQ,62.16,"whole body using"
lTpI5fWCKHQ,63.68,"um everything you have right here you"
lTpI5fWCKHQ,65.28,"don't want to muscle it yeah"
lTpI5fWCKHQ,67.119,"you can't hustle it it doesn't work"
lTpI5fWCKHQ,69.92,"there are a lot of stronger"
lTpI5fWCKHQ,98.799,"i'm"
lTpI5fWCKHQ,106.72,"all right so that is um the first one"
lTpI5fWCKHQ,109.84,"we're gonna do"
lTpI5fWCKHQ,111.04,"second part all right so you'll see this"
lTpI5fWCKHQ,113.52,"a lot have a bigger"
lTpI5fWCKHQ,114.88,"film you haven't done it yet"
lTpI5fWCKHQ,117.92,"all right"
lTpI5fWCKHQ,121.68,"someone's up on top they decided choking"
lTpI5fWCKHQ,124.399,"you isn't going to work"
lTpI5fWCKHQ,125.439,"and they'd pin your arms down all right"
lTpI5fWCKHQ,128.56,"so this is you'll see this every once in"
lTpI5fWCKHQ,131.52,"a while on the street"
lTpI5fWCKHQ,132.64,"um they're kind of like i got you now"
lTpI5fWCKHQ,134.319,"right um what are you gonna do"
lTpI5fWCKHQ,136.08,"is all a lot of their weight and their"
lTpI5fWCKHQ,138.0,"strength is up here"
lTpI5fWCKHQ,140.319,"and then it's so you can off balance"
lTpI5fWCKHQ,143.599,"them"
lTpI5fWCKHQ,144.48,"very easily doing such something like"
lTpI5fWCKHQ,147.12,"that so"
lTpI5fWCKHQ,148.08,"i kind of think of this as snow angels"
lTpI5fWCKHQ,150.48,"whenever i do this"
lTpI5fWCKHQ,152.56,"um that helps me um get the form right"
lTpI5fWCKHQ,155.36,"what you're gonna do"
lTpI5fWCKHQ,156.16,"is you're going to circle out and down"
lTpI5fWCKHQ,159.44,"that displaces all their weight on top"
lTpI5fWCKHQ,161.76,"and out that way"
lTpI5fWCKHQ,162.72,"but you're going to pair that with a"
lTpI5fWCKHQ,164.56,"sweep all right"
lTpI5fWCKHQ,167.76,"all right so when you do this and that"
lTpI5fWCKHQ,170.56,"moment of off balance"
lTpI5fWCKHQ,171.92,"is when you um throw them over so you"
lTpI5fWCKHQ,173.519,"can do a bump and roll or you can do it"
lTpI5fWCKHQ,175.519,"so right here"
lTpI5fWCKHQ,179.12,"all right so basically why that works is"
lTpI5fWCKHQ,181.84,"because like i was saying before"
lTpI5fWCKHQ,183.519,"all their weight they have a lot of"
lTpI5fWCKHQ,185.76,"weight a lot of balance"
lTpI5fWCKHQ,187.36,"is put on your arms"
lTpI5fWCKHQ,190.48,"which is a very bad bad place for it to"
lTpI5fWCKHQ,192.319,"be is you can move those arms"
lTpI5fWCKHQ,194.48,"right so by circling them out or by"
lTpI5fWCKHQ,197.36,"shutting them"
lTpI5fWCKHQ,198.0,"straight up you're misplacing their"
lTpI5fWCKHQ,200.56,"balance and then that moment of being"
lTpI5fWCKHQ,202.239,"off balance is when you do this or"
lTpI5fWCKHQ,205.519,"above them so all right your time"
lTpI5fWCKHQ,211.44,"you know you wanted to right here make"
lTpI5fWCKHQ,213.92,"the gable grip make a frame"
lTpI5fWCKHQ,216.239,"um breathe in alright breathe out sorry"
lTpI5fWCKHQ,218.319,"um and pull in"
lTpI5fWCKHQ,219.28,"right here and come straight up into a"
lTpI5fWCKHQ,222.959,"good position"
lTpI5fWCKHQ,238.879,"all right get with your partners"
M8AA5_WOz4A,0.0,"concept of not letting yourself I'm"
M8AA5_WOz4A,3.09,"isolated right and so I'll tell a quick"
M8AA5_WOz4A,6.899,"quick story that's related to this one"
M8AA5_WOz4A,9.57,"of my co-workers when I was working at"
M8AA5_WOz4A,11.34,"Nike she confided to me once you found"
M8AA5_WOz4A,14.16,"out that I taught self defense and she"
M8AA5_WOz4A,17.07,"told me a story of how she got raped she"
M8AA5_WOz4A,20.609,"went to a party with some friends and it"
M8AA5_WOz4A,27.029,"was at someone's house and they were"
M8AA5_WOz4A,29.82,"playing extremely loud music right and"
M8AA5_WOz4A,33.29,"so she decided to leave for friends and"
M8AA5_WOz4A,39.719,"go use the restroom unfortunately there"
M8AA5_WOz4A,43.05,"was one person that was and this is more"
M8AA5_WOz4A,46.68,"of a stranger this is something she"
M8AA5_WOz4A,48.059,"didn't know but it kind of relates to"
M8AA5_WOz4A,50.55,"both kind of scenarios right because he"
M8AA5_WOz4A,53.67,"was looking for an opportunity to"
M8AA5_WOz4A,55.5,"isolate anybody any probably female I'm"
M8AA5_WOz4A,61.379,"guessing but so he was waiting right by"
M8AA5_WOz4A,65.22,"the bathroom door just sitting there"
M8AA5_WOz4A,67.909,"kind of hanging around right so when she"
M8AA5_WOz4A,72.99,"went to go into the bathroom which was"
M8AA5_WOz4A,75.299,"just a you know in-home so a single"
M8AA5_WOz4A,77.189,"bathroom as she went in he followed her"
M8AA5_WOz4A,81.42,"in and then he closed the door and"
M8AA5_WOz4A,84.09,"locked it right and that's the isolation"
M8AA5_WOz4A,86.97,"phase so we'll talk more about that"
M8AA5_WOz4A,90.78,"scenario later but that's how some"
M8AA5_WOz4A,93.03,"people want to try and get you isolated"
M8AA5_WOz4A,95.009,"so if you can so that's where"
M8AA5_WOz4A,98.7,"situational awareness is really"
M8AA5_WOz4A,100.77,"important noticing like why is this guy"
M8AA5_WOz4A,103.259,"hanging out by himself right by the"
M8AA5_WOz4A,105.63,"bathroom door that's a sign that you"
M8AA5_WOz4A,109.14,"should be careful you know"
M8AA5_WOz4A,119.909,"all right so phase two is what who"
M8AA5_WOz4A,123.579,"remembers what phase two is phase one is"
M8AA5_WOz4A,126.21,"identify an unsuspecting Vista so they"
M8AA5_WOz4A,129.009,"gotta look around like oh there is a"
M8AA5_WOz4A,130.929,"good victim because they're not paying"
M8AA5_WOz4A,133.93,"attention right so then what's the"
M8AA5_WOz4A,137.44,"defense against phase one pay attention"
M8AA5_WOz4A,141.34,"right look up let them know that you're"
M8AA5_WOz4A,144.569,"aware of the situation"
M8AA5_WOz4A,146.709,"right okay as best as possible now"
M8AA5_WOz4A,150.19,"because we live in the world world and"
M8AA5_WOz4A,152.14,"we get distracted and we're all humans"
M8AA5_WOz4A,154.66,"we might not always catch stuff so"
M8AA5_WOz4A,159.64,"that's why we need to learn how to"
M8AA5_WOz4A,161.2,"defend against phase 2 phase 2 is when"
M8AA5_WOz4A,164.11,"somebody actually makes physical contact"
M8AA5_WOz4A,165.73,"with you and we're gonna learn a whole"
M8AA5_WOz4A,168.16,"bunch of stuff how to do that next but"
M8AA5_WOz4A,170.53,"let's talk before we do that because"
M8AA5_WOz4A,171.88,"that'll take some time let's talk about"
M8AA5_WOz4A,173.709,"phase 3 what do you think phase 3 is"
M8AA5_WOz4A,176.17,"once they have control of you what is"
M8AA5_WOz4A,178.18,"their next phase yeah yeah"
M8AA5_WOz4A,186.89,"so let's go back to that story so my"
M8AA5_WOz4A,189.44,"friend is now in the bathroom but she's"
M8AA5_WOz4A,191.81,"not no longer alone she's stuck in there"
M8AA5_WOz4A,194.03,"with some crazy person right so what do"
M8AA5_WOz4A,199.67,"you think he did to her I mean the first"
M8AA5_WOz4A,203.93,"the next first thing he made contact"
M8AA5_WOz4A,206.42,"right right"
M8AA5_WOz4A,208.04,"made physical contact and so phase 3 is"
M8AA5_WOz4A,211.48,"try and exhaust the victim so they end"
M8AA5_WOz4A,215.9,"up down the floor and now they are kind"
M8AA5_WOz4A,221.03,"of yeah just and so she's fighting back"
M8AA5_WOz4A,227.72,"right she's trying to do whatever self"
M8AA5_WOz4A,230.84,"defense she can do you remember the"
M8AA5_WOz4A,233.06,"statistic about self defense statistics"
M8AA5_WOz4A,235.22,"I think it was like 70% of them are rape"
M8AA5_WOz4A,238.57,"yes 70% of all rape victims tried to do"
M8AA5_WOz4A,243.59,"some kind of form of self defense and"
M8AA5_WOz4A,245.06,"failed right so phase 3 is they want to"
M8AA5_WOz4A,249.92,"try and exhaust you right and it's just"
M8AA5_WOz4A,252.68,"like the same thing in the wild right"
M8AA5_WOz4A,254.33,"that's what prey does is like a lion"
M8AA5_WOz4A,256.669,"will do to a gazelle right they wait"
M8AA5_WOz4A,259.519,"until you're exhausted and so that's"
M8AA5_WOz4A,261.859,"what she did she fought back as much as"
M8AA5_WOz4A,263.81,"she could everything that she was doing"
M8AA5_WOz4A,266.3,"was fairly ineffective and she just got"
M8AA5_WOz4A,270.38,"exhausted right so after she completely"
M8AA5_WOz4A,273.74,"was exhausted had no more energy left"
M8AA5_WOz4A,275.66,"and of course she was screaming her"
M8AA5_WOz4A,277.13,"lungs out but nobody could hear her"
M8AA5_WOz4A,280.22,"because the music was so loud so that"
M8AA5_WOz4A,283.13,"was another indicator of like loud music"
M8AA5_WOz4A,287.27,"if I scream no one can hear me not a"
M8AA5_WOz4A,289.55,"good place to be so I hit the chin and I"
M8AA5_WOz4A,293.15,"hit the eyes"
M8AA5_WOz4A,298.29,"he's gonna be faster than me to get my"
M8AA5_WOz4A,301.2,"hand to his face I can see what works"
M8AA5_WOz4A,304.2,"we're just learning we're just learning"
M8AA5_WOz4A,306.03,"how to strike we're not this is"
M8AA5_WOz4A,307.89,"isolation so don't think about oh he's"
M8AA5_WOz4A,311.22,"gonna block this whatever just don't"
M8AA5_WOz4A,314.61,"think about that yet right tracing our"
M8AA5_WOz4A,316.47,"letters so I'm going to come in here I'm"
M8AA5_WOz4A,319.35,"going to hit up with the chin with a"
M8AA5_WOz4A,320.91,"palm strike and then this goes right"
M8AA5_WOz4A,323.22,"down into the eyes of course I'm going"
M8AA5_WOz4A,324.84,"to be shy of the eyes and I'm going to"
M8AA5_WOz4A,326.25,"take them straight down this way we're"
M8AA5_WOz4A,329.7,"gonna be hitting the ground this is how"
M8AA5_WOz4A,331.92,"you react right I'm gonna do on this"
M8AA5_WOz4A,335.01,"side and he's gonna go slow on me"
M8AA5_WOz4A,340.29,"because I'm older right so he's gonna do"
M8AA5_WOz4A,343.5,"it I'm still gonna fall but I'm gonna"
M8AA5_WOz4A,344.96,"I'm gonna react all right so you could"
M8AA5_WOz4A,349.68,"be nice to each other you don't have to"
M8AA5_WOz4A,351.0,"slam each other down yeah because you're"
M8AA5_WOz4A,356.67,"going like this and now all right so go"
M8AA5_WOz4A,362.34,"ahead and do that to each other try not"
